feature;sd
xmlUCSIsCatMc;1
xmlMallocLoc;1
xmlNodeAddContentLen;1
bottom_valid;70
xmlHashSize;1
xmlCtxtResetLastError;1
xmlSchematronFreeParserCtxt;1
xmlXPathRegisterVariableNS;1
SOLARIS;1
xmlAutomataSetFinalState;1
xmlUCSIsTibetan;1
xmlUCSIsHangulJamo;1
xmlShellSave;1
xmlTextReaderName;1
TRIO_COMPILER_BCB;8
xmlHashFree;1
xmlNewDocTextLen;1
xmlParseCharRef;1
htmlReadMemory;1
xmlOutputBufferClose;1
xmlCreateMemoryParserCtxt;1
xmlSchemaGetCanonValue;1
LIBXML2_COMPILING_MSCCDEF;2
LIBXML_STATIC_FOR_DLL;8
xmlBufferAddHead;1
xmlUTF8Strloc;1
xmlHashLookup;1
xmlExpCtxtNbCons;1
xmlDictQLookup;1
xmlUCSIsHalfwidthandFullwidthForms;1
xmlBufferEmpty;1
xmlRelaxNGNewDocParserCtxt;1
xmlTextReaderSetParserProp;1
xmlNodeGetBase;1
xmlTextReaderLookupNamespace;1
ENETUNREACH;1
__DJGPP__;29
xmlUCSIsCatPf;1
xmlShellDu;1
xmlParseInNodeContext;1
xmlSAX2Comment;1
xmlIOHTTPOpenW;1
xmlCreateFileParserCtxt;1
xmlSchematronNewMemParserCtxt;1
xmlTextWriterWriteFormatAttribute;1
xmlXPathNodeTrailingSorted;1
xmlSchemaNewNOTATIONValue;1
xmlUCSIsTagbanwa;1
xmlAutomataNewCountedTrans;1
WIN32;9
xmlRelaxNGValidateFullElement;1
xmlNodeIsText;1
LIBXML_ISO8859X_ENABLED;4
xmlExpCtxtNbNodes;1
xmlTextWriterEndComment;1
xmlCatalogAdd;1
xmlUCSIsDevanagari;1
xmlTextWriterWriteElement;1
htmlIsScriptAttribute;1
HAVE_DLFCN_H;1
xmlCatalogSetDebug;1
xmlNodeListGetString;1
HAVE_BROKEN_SS_FAMILY;1
xmlValidateQName;1
LIBXML_HTML_ENABLED;215
xmlXPathNotEqualValues;1
HAVE_PRINTF;1
xmlHashQLookup;1
xmlThrDefBufferAllocScheme;1
xmlNewCatalog;1
xmlHashRemoveEntry2;1
xmlMallocAtomicLoc;1
xmlXPathParseNCName;1
xmlIsBaseChar;1
xmlTextWriterStartDTDEntity;1
xmlGetPredefinedEntity;1
xmlParseExternalEntity;1
xmlXPathCastToString;1
LIBXML_CATALOG_ENABLED;91
xmlTextWriterEndAttribute;1
htmlFreeParserCtxt;1
xmlXPathNextDescendantOrSelf;1
HAVE_SNPRINTF;1
HAVE_NETINET_IN_H;2
xmlTextReaderMoveToFirstAttribute;1
xmlParseQuotedString;1
xmlRelaxNGFreeParserCtxt;1
xmlRelaxNGNewParserCtxt;1
xmlHashUpdateEntry3;1
xmlValidatePushElement;1
WITH_BUFFER_COMPAT;1
xmlNewDoc;1
xmlParserInputBufferCreateFilenameDefault;1
xmlTextWriterWriteVFormatAttributeNS;1
xmlXPtrLocationSetCreate;1
xmlSaveFormatFileEnc;1
xmlNanoHTTPCleanup;1
xmlTextWriterWriteDTDExternalEntityContents;1
xmlXPathNextPreceding;1
xmlThrDefKeepBlanksDefaultValue;1
mpeix;1
xmlUCSIsCatSc;1
xmlUCSIsCJKRadicalsSupplement;1
xmlNodeBufGetContent;1
TRIO_EXTENSION;12
xmlParseElementMixedContentDecl;1
xmlNewCDataBlock;1
xmlUCSIsBopomofoExtended;1
DEBUG_MEMORY;22
xmlParsePI;1
xmlUTF8Charcmp;1
xmlAddChildList;1
xmlSAX2UnparsedEntityDecl;1
xmlHashAddEntry3;1
xmlUCSIsCherokee;1
xmlExpStringDerive;1
xmlParseEncodingDecl;1
xmlNanoFTPGetResponse;1
xmlCopyElementContent;1
xmlParserGetDirectory;1
xmlTextReaderReadInnerXml;1
xmlUCSIsThai;1
xmlTextReaderPrefix;1
htmlNewParserCtxt;1
xmlConvertSGMLCatalog;1
xmlDictSize;1
xmlParseEncName;1
xmlIOFTPClose;1
xmlCatalogResolveURI;1
xmlSetCompressMode;1
xmlParseEndTag;1
xmlUCSIsCombiningMarksforSymbols;1
HAVE_TIME_H;7
xmlUCSIsArabic;1
xmlUCSIsArabicPresentationFormsB;1
NOLIBTOOL;1
USE_MULTIBYTE;1
xmlXPathSumFunction;1
xmlUCSIsCJKUnifiedIdeographs;1
xmlIOParseDTD;1
xmlSplitQName3;1
xmlLineNumbersDefault;1
xmlSchemaIsValid;1
xmlXPathNodeSetDel;1
xmlXPathParseName;1
xmlThrDefDefaultBufferSize;1
xmlIsIdeographic;1
DEBUG_IDC;13
xmlThrDefSubstituteEntitiesDefaultValue;1
xmlXPathAddValues;1
xmlListPopBack;1
bottom_HTMLparser;41
xmlTextWriterSetIndent;1
FALSE;6
xmlUCSIsPhoneticExtensions;1
HAVE_VSNPRINTF;1
HAVE_WIN32_THREADS;27
xmlAllocParserInputBuffer;1
xmlNewNode;1
xmlUCSIsLowSurrogates;1
xmlSetTreeDoc;1
HAVE_VFPRINTF;1
xmlUCSIsCombiningDiacriticalMarksforSymbols;1
xmlUnsetNsProp;1
xmlSchemaSetValidStructuredErrors;1
xmlCopyNotationTable;1
SOCKLEN_T;1
xmlDetectCharEncoding;1
xmlFreeProp;1
xmlACatalogResolveURI;1
xmlDebugCheckDocument;1
xmlDocDumpFormatMemoryEnc;1
xmlNewParserCtxt;1
xmlNodeSetContent;1
QUALIFIER_QUAD;2
xmlUCSIsCJKCompatibilityForms;1
xmlUCSIsCatLt;1
htmlNodeDumpOutput;1
xmlUCSIsKatakana;1
xmlValidateNMToken;1
xmlIsChar;1
INFINITY;1
xmlFreeURI;1
DEBUG_ERR;4
xmlParseCtxtExternalEntity;1
xmlCleanupCharEncodingHandlers;1
HAVE_SYS_SELECT_H;2
xmlTextReaderLocatorBaseURI;1
xmlTextWriterWriteFormatCDATA;1
xmlSchemaValidateFacetWhtsp;1
xmlNewNsPropEatName;1
xmlUCSIsCatNo;1
xmlXPathRegisterNs;1
xmlUCSIsKangxiRadicals;1
LIBXML_REGEXP_ENABLED;107
xmlXPathFreeNodeSet;1
xmlNanoFTPQuit;1
IS_DIGIT;1
xmlParserFindNodeInfoIndex;1
USE_STRERROR;1
xmlUCSIsCatMn;1
xmlUCSIsVariationSelectorsSupplement;1
xmlXPtrNewRange;1
xmlSchematronSetValidStructuredErrors;1
xmlTextWriterWriteRaw;1
xmlShellWrite;1
htmlNodeDump;1
xmlTextWriterEndCDATA;1
xmlCreateURLParserCtxt;1
xmlListPushBack;1
xmlTextWriterWriteDTDAttlist;1
USE_TOUPPER;1
TRIO_MINIMAL;57
HAVE_SYS_STAT_H;14
xmlExpDump;1
xmlValidateNotationDecl;1
xmlDoValidityCheckingDefaultValue;3
xmlNanoFTPGetSocket;1
xmlXPtrNewContext;1
__xmlGenericError;1
xmlSAX2EndElement;1
xmlTextReaderRead;1
xmlCanonicPath;1
xmlSAX2EndDocument;1
xmlSetEntityReferenceFunc;1
xmlXPathCastStringToBoolean;1
xmlUCSIsBraillePatterns;1
xmlDictCreate;1
xmlRegFreeRegexp;1
xmlReaderForMemory;1
xmlXPathLocalNameFunction;1
xmlNewDocElementContent;1
xmlFreeCatalog;1
xmlReadFile;1
xmlGetParameterEntity;1
NIL;1
ZLIB_VERNUM;1
ERANGE;1
xmlXPtrNewCollapsedRange;1
xmlDocSetRootElement;1
xmlUCSIsDingbats;1
xmlTextReaderReadOuterXml;1
xmlNamespaceParseQName;1
LIBXML_ZLIB_ENABLED;1
xmlThrDefIndentTreeOutput;1
xmlUCSIsEnclosedCJKLettersandMonths;1
xmlParserHandleReference;1
NULL;3
LIBXML_EXPR_ENABLED;40
xmlBufShrink;1
xmlOutputBufferCreateFile;1
xmlCatalogAddLocal;1
xmlCopyDtd;1
xmlXPathNsLookup;1
xmlCatalogGetPublic;1
xmlTextWriterWriteBase64;1
xmlNanoFTPGet;1
docbCreatePushParserCtxt;1
xmlTextReaderMoveToElement;1
HAVE_ISASCII;1
xmlBufferWriteChar;1
htmlParseElement;1
xmlFirstElementChild;1
xmlCheckUTF8;1
xmlGetFeaturesList;1
xmlSchemaValPredefTypeNode;1
xmlUTF8Strpos;1
xmlNanoHTTPEncoding;1
xmlStrndup;1
NDEBUG;1
DICT_RANDOMIZATION;4
xmlUCSIsCatLm;1
xmlMemSetup;1
fpclassify;1
xmlMemMalloc;1
xmlRecoverDoc;1
xmlNanoHTTPClose;1
xmlUCSIsBasicLatin;1
xmlTextWriterWriteVFormatDTDInternalEntity;1
xmlXPathPopNumber;1
xmlNanoFTPClose;1
xmlSAX2ResolveEntity;1
xmlUCSIsSupplementalArrowsB;1
xmlXPathDifference;1
xmlUCSIsCatCo;1
xmlParserAddNodeInfo;1
DEBUG_REGEXP_ALGO;1
xmlValidGetValidElements;1
__DECC;1
xmlInitializeGlobalState;1
xmlOutputBufferFlush;1
xmlNodeListGetRawString;1
xmlSchemaNewValidCtxt;1
xmlNewText;1
PIC;3
xmlXPathNodeSetContains;1
xmlValidateOneAttribute;1
xmlFreeAttributeTable;1
xmlSchemaInitTypes;1
LIBXML_THREAD_ENABLED;54
__cplusplus;125
xmlTextReaderDepth;1
xmlXPathStringLengthFunction;1
xmlXPtrNewLocationSetNodes;1
xmlSkipBlankChars;1
xmlSAXParseFile;1
xmlIOHTTPMatch;1
xmlCheckLanguageID;1
HAVE_ZLIB_H;46
xmlXPathWrapNodeSet;1
xmlTextWriterWriteDTDElement;1
xmlACatalogRemove;1
xmlOutputBufferCreateBuffer;1
TRIO_UNIX98;3
xmlTextReaderMoveToAttributeNo;1
xmlUCSIsKhmer;1
xmlNormalizeWindowsPath;1
xmlTextWriterStartAttributeNS;1
xmlRelaxNGValidatePushElement;1
HAVE_SYS_TIMEB_H;4
xmlXPathTrueFunction;1
xmlCharInRange;1
xmlSchemaNewStringValue;1
htmlParseCharRef;1
DEBUG_GRAMMAR;2
xmlSchemaCopyValue;1
xmlDumpElementTable;1
xmlSaveFileTo;1
xmlModuleFree;1
xmlSaveToBuffer;1
xmlCopyChar;1
xmlUCSIsGeneralPunctuation;1
TESTING;1
xmlFileClose;1
HAVE_UNISTD_H;19
xmlDictCleanup;1
xmlParseStartTag;1
xmlXPathCastNodeToString;1
__SUNPRO_C;2
xmlXPathIsNaN;1
xmlMemGet;1
xmlUCSIsMiscellaneousTechnical;1
xmlRelaxNGSetValidErrors;1
HAVE_VSCANF;1
xmlXPathNextChild;1
xmlCopyNamespaceList;1
xmlParseTextDecl;1
xmlEncodeEntitiesReentrant;1
QUALIFIER_STICKY;2
xmlParserInputBufferGrow;1
xmlExpIsNillable;1
EPIPE;1
xmlCreateDocParserCtxt;1
xmlSAX2NotationDecl;1
xmlDictReference;1
xmlUCSIsTagalog;1
xmlTextReaderRelaxNGSetSchema;1
xmlSaveDoc;1
TRIO_MISC;2
xmlUCSIsCJKSymbolsandPunctuation;1
xmlNamespaceParseNSDef;1
xmlCopyNodeList;1
signbit;1
DEBUG_STEP;17
DEBUG_MEMORY_LOCATION;6
xmlTextWriterWriteDTDEntity;1
xmlTextWriterWriteString;1
xmlTextReaderNextSibling;1
xmlXIncludeNewContext;1
xmlShellList;1
xmlNewProp;1
xmlRelaxNGDump;1
xmlUCSIsCatSk;1
xmlTextWriterWriteFormatDTDInternalEntity;1
xmlTextWriterWriteElementNS;1
bottom_nanohttp;17
xmlShellBase;1
xmlGetNsProp;1
xmlXPathNextAncestorOrSelf;1
xmlTextReaderNamespaceUri;1
DEBUG_DERIV;49
EDEADLK;1
HAVE_PUTENV;1
xmlTextReaderIsNamespaceDecl;1
htmlDocContentDumpFormatOutput;1
xmlRemoveProp;1
xmlXPathFloorFunction;1
htmlCtxtReadMemory;1
xmlDebugDumpAttrList;1
xmlStrlen;1
xmlEncodeEntities;1
bottom_xmlregexp;49
xmlBufferResize;1
xmlNanoHTTPScanProxy;1
xmlTextMerge;1
USE_STRTOLD;1
xmlSchemaValidateDoc;1
xmlMemoryStrdup;1
xmlMutexLock;1
xmlPushInput;1
xmlValidGetPotentialChildren;1
bottom_hash;24
xmlNodeGetLang;1
__STDC__;1
HAVE_LIBREADLINE;4
W_OK;2
xmlNewEntity;1
TRIO_DOCUMENTATION;6
xmlSaveFormatFile;1
QUALIFIER_PARAM;4
xmlNanoFTPCloseConnection;1
HAVE_FSCANF;1
xmlDictFree;1
ENOEXEC;1
xmlIsExtender;1
xmlTextWriterWriteFormatElementNS;1
HAVE_RAND;3
xmlXPathPopBoolean;1
xmlCatalogGetDefaults;1
xmlInitializeDict;1
xmlXPtrNewLocationSetNodeSet;1
__STDC_ISO_10646__;1
xmlXPathNextSelf;1
xmlXPathCompile;1
xmlDumpNotationTable;1
htmlEncodeEntities;1
HAVE_DL_H;1
DEBUG_EXPR;16
xmlStringDecodeEntities;1
MEM_LIST_DEBUG;2
xmlSaveUri;1
xmlNewEntityInputStream;1
xmlFileOpen;1
xmlNewChild;1
xmlSchematronValidateDoc;1
htmlIsAutoClosed;1
xmlByteConsumed;1
xmlBufferDetach;1
xmlUCSIsHebrew;1
xmlAutomataGetInitState;1
xmlUCSIsOriya;1
TRIO_ERRORS;2
__QNX__;1
xmlXPathValueFlipSign;1
HAVE_TIME;3
xmlSchemaGetCanonValueWhtsp;1
htmlElementStatusHere;1
xmlCopyError;1
xmlCatalogGetSystem;1
TRIO_REPLACE_STDIO;2
bottom_legacy;16
xmlXPathNewFloat;1
EBUSY;1
MB_LEN_MAX;2
TRIO_COMPILER_SUPPORTS_UNIX01;1
xmlInitializePredefinedEntities;1
xmlSAX2IgnorableWhitespace;1
xmlParseExternalSubset;1
xmlStrEqual;1
S_IFMT;2
_O_BINARY;1
xmlBufferFree;1
LIBXML_SCHEMAS_ENABLED;288
xmlNewRMutex;1
VMS;5
xmlNanoHTTPMethod;1
xmlParseElementDecl;1
xmlParseElementContentDecl;1
E2BIG;1
xmlNewTextWriterPushParser;1
xmlTextReaderNormalization;1
xmlIsID;1
xmlXPtrRangeToFunction;1
xmlTextReaderGetAttributeNs;1
xmlUCSIsMathematicalOperators;1
xmlHashUpdateEntry2;1
xmlNewNsProp;1
xmlBufNodeDump;1
LIBXML_XPTR_ENABLED;77
xmlRecoverMemory;1
xmlPatternFromRoot;1
xmlCleanupPredefinedEntities;1
xmlValidateOneElement;1
xmlTextWriterEndDTDAttlist;1
xmlNodeGetSpacePreserve;1
TRIO_HAVE_CONFIG_H;1
xmlDocCopyNodeList;1
xmlSAXParseDoc;1
htmlNodeDumpFileFormat;1
xmlXPathRegisteredVariablesCleanup;1
xmlRelaxNGParse;1
xmlRMutexLock;1
HAVE_SYS_TIME_H;6
xmlSAX2StartDocument;1
xmlXIncludeProcessFlags;1
xmlReadMemory;1
xmlRelaxNGInitTypes;1
xmlReaderForFd;1
xmlUCSIsCatPi;1
__alpha;1
xmlTextWriterWriteFormatElement;1
xmlListPopFront;1
xmlXPathRegisterFuncLookup;1
DEBUG_GLOBALS;1
xmlCatalogRemove;1
xmlDictOwns;1
xmlXPathNumberFunction;1
xmlRecoverFile;1
xmlUCSIsMiscellaneousSymbols;1
xmlXPathNodeSetSort;1
xmlParseChunk;1
__GNUC_MINOR__;4
xmlTextReaderGetAttributeNo;1
MERGED_MODULES;2
xmlSchemaValidateOneElement;1
xmlSchemaFreeParserCtxt;1
xmlXPathNextParent;1
DUMP_CONTENT_MODEL;1
htmlIsBooleanAttr;1
xmlListReverseSearch;1
xmlUCSIsGreek;1
xmlGetDtdQAttrDesc;1
xmlValidateNmtokensValue;1
xmlSchemaValueGetAsString;1
EPERM;1
xmlHashRemoveEntry3;1
xmlGetLineNo;1
xmlAutomataIsDeterminist;1
xmlOutputBufferCreateIO;1
htmlEntityValueLookup;1
xmlTextReaderConstXmlVersion;1
xmlXIncludeProcessTreeFlags;1
namePush;1
xmlSchemaGetPredefinedType;1
xmlMemFree;1
xmlCopyCharMultiByte;1
RTLD_GLOBAL;1
xmlXPathSubstringFunction;1
xmlUCSIsYijingHexagramSymbols;1
xmlParseAttValue;1
xmlUTF8Strsize;1
xmlSchemaGetParserErrors;1
xmlOutputBufferGetSize;1
__osf___;1
xmlSchemaFreeWildcard;1
xmlUCSIsControlPictures;1
TRIO_COMPILER_SUNPRO;2
xmlXPathNewParserContext;1
USE_LOCALE;7
xmlUCSIsLao;1
xmlXPathMultValues;1
xmlDocDumpFormatMemory;1
htmlParseDoc;1
xmlTextWriterFlush;1
HAVE_STRING_H;4
xmlParseEntity;1
xmlXPathContextSetCache;1
xmlSAX2ElementDecl;1
xmlTextReaderConstValue;1
xmlDOMWrapNewCtxt;1
xmlUCSIsAlphabeticPresentationForms;1
xmlValidateName;1
xmlParseNotationDecl;1
LIBXML_DLL_IMPORT;2
xmlAutomataNewOnceTrans;1
xmlUCSIsKhmerSymbols;1
xmlSchemaValidateFile;1
xmlThrDefDoValidityCheckingDefaultValue;1
xmlNewGlobalNs;1
NEED_SOCKETS;2
xmlSchemaSetParserStructuredErrors;1
xmlSchemaValidateStream;1
ICONV_CONST;2
xmlSAX2ExternalSubset;1
xmlXPathStringEvalNumber;1
xmlInitParserCtxt;1
xmlXPathDistinct;1
xmlCopyEntitiesTable;1
xmlCtxtReadFile;1
DEBUG_TYPE;6
xmlParseURI;1
xmlReaderNewWalker;1
xmlNanoFTPNewCtxt;1
xmlDocGetRootElement;1
xmlSAXUserParseMemory;1
TRIO_COMPILER_SUPPORTS_C89;1
xmlTextReaderMoveToNextAttribute;1
xmlAutomataNewCounterTrans;1
xmlSchemaGetBuiltInListSimpleTypeItemType;1
xmlUCSIsIPAExtensions;1
ATTRIBUTE_UNUSED;3
xmlSAX2GetLineNumber;1
xmlCatalogResolve;1
xmlUCSIsCJKCompatibility;1
xmlBufferSetAllocationScheme;1
xmlSAX2InitDefaultSAXHandler;1
xmlSAX2HasInternalSubset;1
xmlCreatePushParserCtxt;1
xmlValidateDtd;1
xmlXPathWrapString;1
xmlSchemaNewMemParserCtxt;1
xmlDOMWrapFreeCtxt;1
xmlNewTextWriterDoc;1
htmlDocDumpMemoryFormat;1
BOOLEAN_T;1
htmlCreateMemoryParserCtxt;1
linux;4
DEBUG_GROW;7
xmlUCSIsIdeographicDescriptionCharacters;1
xmlKeepBlanksDefault;1
HAVE_LIBHISTORY;2
QUALIFIER_WIDECHAR;2
O_NONBLOCK;1
_XOPEN_VERSION;2
xmlXPathCastNumberToString;1
xmlACatalogResolvePublic;1
xmlUCSIsCatZ;1
EMFILE;1
xmlUCSIsRunic;1
xmlCharEncCloseFunc;1
xmlListEmpty;1
xmlBufContent;1
xmlNewDocText;1
xmlTextReaderGetParserProp;1
bottom_DOCBparser;1
WITH_TIM_SORT;3
htmlNodeStatus;1
ENABLE_PARTICLE_RESTRICTION;1
xmlSnprintfElementContent;1
__BEOS__;6
xmlHashAddEntry2;1
xmlXPathOrderDocElems;1
QUALIFIER_QUOTE;2
xmlListRemoveFirst;1
NAN;1
xmlAutomataNewOnceTrans2;1
xmlXPathCastNodeSetToString;1
xmlUCSIsCatPe;1
xmlBufGetNodeContent;1
xmlCheckHTTPInput;1
xmlParserInputRead;1
xmlParseContent;1
xmlBufferCreateSize;1
xmlXPathNewContext;1
HAVE_LIMITS_H;1
xmlUCSIsTelugu;1
xmlXPathVariableLookupNS;1
xmlNanoFTPConnectTo;1
xmlAddEncodingAlias;1
xmlUCSIsArmenian;1
xmlDebugDumpNodeList;1
xmlC14NDocSaveTo;1
xmlFreeNsList;1
WITH_PRINT;2
xmlXPathSubstringAfterFunction;1
xmlCleanupEncodingAliases;1
xmlParserInputBufferCreateStatic;1
xmlTextReaderSetStructuredErrorHandler;1
xmlTextWriterWriteComment;1
xmlXPathCompiledEvalToBoolean;1
DEBUG_FTP;31
DICT_DEBUG_PATTERNS;7
xmlThrDefParserInputBufferCreateFilenameDefault;1
xmlSchemaGetValidErrors;1
xmlSchemaDump;1
xmlUCSIsGeorgian;1
xmlTextReaderMoveToAttributeNs;1
xmlIsMixedElement;1
xmlXPathEval;1
xmlTextReaderExpand;1
xmlOutputBufferWrite;1
xmlParserInputBufferCreateFilename;1
QUALIFIER_INTMAX_T;7
xmlParseEntityValue;1
xmlUCSIsHangulSyllables;1
LIBXML_LEGACY_ENABLED;45
xmlUCSIsCatLo;1
xmlDocDump;1
xmlFreePattern;1
xmlGcMemGet;1
DEBUG_IDC_NODE_TABLE;3
xmlFreeRefTable;1
xmlInitMemory;1
xmlLoadSGMLSuperCatalog;1
xmlNanoFTPFreeCtxt;1
xmlCleanupThreads;1
xmlSchematronParse;1
xmlGetNoNsProp;1
xmlThrDefLoadExtDtdDefaultValue;1
HAVE_MATH_H;2
xmlRegFreeExecCtxt;1
htmlGetMetaEncoding;1
xmlNewDocRawNode;1
xmlFreeStreamCtxt;1
xmlNodeSetSpacePreserve;1
xmlStrcmp;1
xmlXPathNextAncestor;1
xmlDOMWrapReconcileNamespaces;1
xmlUCSIsCatMe;1
DEBUG_BUFFER;19
xmlUCSIsDeseret;1
MAP_FAILED;3
AMIGA;1
bottom_parserInternals;33
SORT_TYPE;1
LIBXML_DEBUG_ENABLED;103
__sun__;1
DEBUG_PROGRESSIVE;11
xmlTextReaderReadAttributeValue;1
xmlCharEncOutFunc;1
xmlXPathWrapCString;1
xmlNewPI;1
xmlXPathNextDescendant;1
xmlReaderWalker;1
EWOULDBLOCK;2
xmlUCSIsGurmukhi;1
xmlExpMaxToken;1
xmlSchemaValueAppend;1
xmlXPathNewValueTree;1
xmlXPathIsInf;1
xmlPatterncompile;1
xmlTextWriterWriteVFormatPI;1
xmlXPathSubValues;1
xmlXPathCastToNumber;1
xmlListSize;1
__BORLANDC__;8
xmlCopyAttributeTable;1
xmlAutomataCompile;1
HAVE_OS2;1
xmlNormalizeURIPath;1
xmlReaderForDoc;1
xmlOutputBufferCreateFilename;1
bottom_xmlmemory;20
xmlLockLibrary;1
xmlTextReaderGetParserLineNumber;1
xmlXPathStringFunction;1
__mpexl;1
xmlXIncludeProcessFlagsData;1
EISCONN;1
htmlCtxtReadIO;1
xmlMemoryDump;1
xmlParserInputBufferPush;1
xmlUCSIsSupplementaryPrivateUseAreaA;1
xmlUCSIsMiscellaneousMathematicalSymbolsA;1
xmlValidNormalizeAttributeValue;1
TRIO_COMPILER_XLC;1
bottom_entities;14
NOT_USED_YET;1
DEBUG_READER;3
xmlXPtrLocationSetAdd;1
xmlExpParse;1
DECIMAL_DIG;1
xmlOutputBufferCreateFd;1
xmlAutomataNewCounter;1
xmlNanoHTTPSave;1
xmlXPathLastFunction;1
DV;1
xmlUCSIsLimbu;1
xmlAddNextSibling;1
xmlNanoHTTPRedir;1
xmlHashLookup2;1
HAVE_SHLLOAD;1
xmlRelaxNGNewValidCtxt;1
xmlTextWriterWriteVFormatElement;1
xmlParseSDDecl;1
xmlUCSIsHanunoo;1
xmlUCSIsCatZp;1
TRIO_FREE;1
xmlReconciliateNs;1
xmlDOMWrapRemoveNode;1
DEBUG_FILES;5
xmlUCSIsKannada;1
xmlStrcasestr;1
xmlSchemaValidCtxtGetOptions;1
xmlXPtrNewRangePoints;1
xmlNewMutex;1
xmlParseDTD;1
xmlValidateAttributeDecl;1
LIBXML_HTTP_ENABLED;55
xmlXPathLeadingSorted;1
xmlSchemaFreeFacet;1
xmlSchematronNewValidCtxt;1
xmlSaveFlush;1
htmlNewDoc;1
xmlUCSIsCatPs;1
xmlNewCharEncodingHandler;1
isnan;5
xmlUCSIsOgham;1
xmlCatalogLocalResolve;1
xmlTextReaderConstEncoding;1
xmlUCSIsSupplementalMathematicalOperators;1
xmlRegNewExecCtxt;1
inputPop;1
xmlUCSIsBoxDrawing;1
_FILE_OFFSET_BITS;1
DEBUG_ENCODING;29
xmlTextReaderSetSchema;1
xmlXPathNewString;1
xmlUCSIsOsmanya;1
xmlUCSIsTaiXuanJingSymbols;1
xmlTextWriterWriteFormatString;1
LIBXML_TREE_ENABLED;153
xmlHashScan;1
xmlReallocLoc;1
DEBUG_SAX;36
xmlExpGetLanguage;1
xmlReadDoc;1
ECANCELED;1
HAVE_ERRNO_H;7
HAVE_FPRINTF;1
isinf;5
xmlSAXParseFileWithData;1
xmlNanoFTPList;1
xmlCleanupParser;1
xmlExpSubsume;1
xmlValidateDocumentFinal;1
WITH_TRIO;2
xmlFreeEntitiesTable;1
xmlTextWriterWriteFormatRaw;1
xmlSetDocCompressMode;1
xmlAddNotationDecl;1
xmlTextWriterWriteDTDExternalEntity;1
HAVE_NETDB_H;3
bottom_xmlstring;30
xmlNewComment;1
xmlUCSIsBengali;1
STANDALONE;9
bottom_relaxng;24
xmlShell;1
xmlShellPrintXPathResult;1
DEBUG_EXTERNAL_ENTITIES;1
xmlSchemaValidatePredefinedType;1
HAVE_RAND_R;3
xmlReplaceNode;1
xmlUCSIsSpecials;1
xmlSprintfElementContent;1
xmlReaderNewMemory;1
ETIMEDOUT;2
xmlXPtrWrapLocationSet;1
xmlNewDocFragment;1
LIBXML_ICONV_ENABLED;22
xmlBufferDump;1
ESPIPE;1
xmlFreeEnumeration;1
xmlParserInputBufferCreateFd;1
TRIO_INT8_T;1
xmlDebugDumpAttr;1
xmlInitializeCatalog;1
__XML_ERROR_H__;1
NO_ADDRESS;1
PyBool_Check;1
xmlShellCat;1
xmlCopyElementTable;1
xmlUCSIsMalayalam;1
xmlIOFTPMatch;1
xmlTextWriterWriteVFormatAttribute;1
xmlFreeElementContent;1
xmlShellDir;1
xmlUCSIsHangulCompatibilityJamo;1
TRIO_BSD;2
xmlSchemaGetValType;1
xmlValidateNamesValue;1
EINPROGRESS;2
SO_ERROR;1
xmlUCSIsCyrillic;1
xmlNewNs;1
xmlSetGenericErrorFunc;1
xmlLsOneNode;1
LIBXML_FTP_ENABLED;52
xmlTextWriterWriteVFormatDTDElement;1
xmlXPathIsNodeType;1
_IEEE_FP;1
xmlNanoHTTPContentLength;1
xmlXPathLeading;1
TRIO_INT16_T;1
xmlNewReference;1
TRIO_C99;6
QUALIFIER_ROUNDING_UPPER;2
LIBXML_OUTPUT_ENABLED;260
xmlUCSIsArrows;1
xmlSchematronNewParserCtxt;1
xmlSAX2GetParameterEntity;1
ENOLCK;1
xmlUCSIsKatakanaPhoneticExtensions;1
IS_BLANK;1
XML_SOCKLEN_T;2
xmlBufferShrink;1
S_ISDIR;2
__NetBSD__;1
xmlXPathNodeSetRemove;1
xmlCopyNamespace;1
xmlIsXHTML;1
xmlTextReaderXmlLang;1
xmlACatalogDump;1
xmlSaveToIO;1
DV_test;1
xmlSchemaCleanupTypes;1
xmlRelaxNGFreeValidCtxt;1
xmlIsRef;1
xmlReaderForIO;1
xmlDecodeEntities;1
xmlListAppend;1
xmlStrncatNew;1
xmlFileMatch;1
EADDRINUSE;1
PyUnicode_Check;3
xmlTextReaderNext;1
EMLINK;1
ENABLE_REDEFINE;1
valuePush;1
xmlCtxtReadIO;1
xmlValidatePushCData;1
xmlPrintURI;1
xmlStrPrintf;1
SAX2;4
HAVE_STDARG_H;6
xmlTextReaderReadState;1
EAGAIN;3
xmlIOFTPOpen;1
xmlTextWriterWriteVFormatRaw;1
htmlSAXParseDoc;1
xmlXPathCastNumberToBoolean;1
_LONGLONG;1
xmlC14NExecute;1
xmlAttrSerializeTxtContent;1
xmlValidateRoot;1
HAVE_RESOLV_H;1
xmlUCSIsSyriac;1
xmlParseReference;1
xmlXIncludeProcessTreeFlagsData;1
xmlExpNewOr;1
xmlXPathNodeSetAdd;1
bottom_list;26
xmlPedanticParserDefault;1
xmlTextWriterStartComment;1
xmlTextReaderGetRemainder;1
bottom_encoding;18
xmlXPathDivValues;1
xmlSchemaCheckFacet;1
DEBUG_REGEXP_EXEC;17
xmlHashCreate;1
USE_STRCASECMP;1
DEBUG_RANGES;7
DEBUG_XINCLUDE;17
