Class,Methods,Over-exposed methods
BlockType in edu::umd::cs::findbugs::ba (Class),20,8
StaticFieldLoadStreamFactory in edu::umd::cs::findbugs::detect (Class),2,0
BugInstanceTypeComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
ParameterAnnotationLookupResult in edu::umd::cs::findbugs::ba::jsr305 (Class),2,0
StreamFrameModelingVisitor in edu::umd::cs::findbugs::detect (Class),4,0
AddAnnotation in edu::umd::cs::findbugs (Class),8,1
TestDefinitelyNullSet in edu::umd::cs::findbugs::ba::npe2 (Class),2,0
WriteOnceProperties in edu::umd::cs::findbugs::util (Class),10,1
ExecutionPlan in edu::umd::cs::findbugs::plan (Class),26,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::ConfigureDetectorsDialog.initComponents() (Class),1,0
ValueNumberFrame in edu::umd::cs::findbugs::ba::vna (Class),40,1
TopologicalSort in edu::umd::cs::findbugs::util (Class),3,0
FBTableCellRenderer in edu::umd::cs::findbugs::gui2::SorterTableColumnModel (Class),3,0
ClassPathUtil in edu::umd::cs::findbugs::util (Class),3,0
FormatStringChecker in edu::umd::cs::findbugs::detect (Class),3,0
InitializeNonnullFieldsInConstructor in edu::umd::cs::findbugs::detect (Class),9,1
AuxClasspathEntryFileFilter in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
ConstantFrame in edu::umd::cs::findbugs::ba::constant (Class),2,0
FilterException in edu::umd::cs::findbugs::filter (Class),3,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testInterfaces() (Class),1,0
NoteJCIPAnnotation in edu::umd::cs::findbugs::detect (Class),5,0
SlowInputStream in edu::umd::cs::findbugs::io (Class),8,0
RegexStringMatcher in edu::umd::cs::findbugs::util (Class),3,0
ClassificationAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),3,1
GenericSignatureParser in edu::umd::cs::findbugs::ba::generic (Class),8,2
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::CloudCommentsPaneSwing.setupLinksOrButtons() (Class),1,0
InstructionReverseIterator in edu::umd::cs::findbugs::ba::BasicBlock (Class),5,1
Scorer in edu::umd::cs::findbugs::BugRanker (Class),5,0
ClassMember in edu::umd::cs::findbugs::ba (Class),6,0
DefinitelyNullSetDataflowFactory in edu::umd::cs::findbugs::ba::npe2 (Class),2,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::CommentsArea.updateCommentsFromLeafInformation() (Class),1,0
anonymous(PointerUsageRequiringNonNullValue) in edu::umd::cs::findbugs::ba::npe::PointerUsageRequiringNonNullValue.<Initializer>() (Class),1,0
AnalysisError in edu::umd::cs::findbugs (Class),14,6
anonymous(ZipElementHandler) in edu::umd::cs::findbugs::workflow::RejarClassesForAnalysis.execute() (Class),1,0
DetectorFactoryCollection in edu::umd::cs::findbugs (Class),51,12
DepthFirstSearch in edu::umd::cs::findbugs::ba (Class),2,0
anonymous(FocusListener) in edu::umd::cs::findbugs::gui2::CloudCommentsPane.CloudCommentsPane() (Class),2,0
FBMethodVisitor in edu::umd::cs::findbugs::asm (Class),1,0
Filter in edu::umd::cs::findbugs::log::Profiler (Class),1,0
Update in edu::umd::cs::findbugs::workflow (Class),15,0
FindUnrelatedTypesInGenericContainer in edu::umd::cs::findbugs::detect (Class),13,0
UnpackedCodeFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
ByInterfaceDetectorFactorySelector in edu::umd::cs::findbugs::plan (Class),2,0
anonymous(WindowAdapter) in edu::umd::cs::findbugs::gui2::MainFrameComponentFactory::InitializeGUI.run() (Class),1,0
AvailableLoad in edu::umd::cs::findbugs::ba::vna (Class),9,2
SourceLine in edu::umd::cs::findbugs::cloud::BugFilingCommentHelper (Class),1,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::CloudCommentsPane.signInOrOutClicked() (Class),1,0
FindSelfComparison in edu::umd::cs::findbugs::detect (Class),7,0
UsagesRequiringNonNullValues in edu::umd::cs::findbugs::ba::npe (Class),6,1
BugCollection in edu::umd::cs::findbugs (Class),55,11
anonymous(PointerUsageRequiringNonNullValue) in edu::umd::cs::findbugs::ba::npe::PointerUsageRequiringNonNullValue.getStoredIntoNonNullField() (Class),2,0
anonymous(AbstractAction) in edu::umd::cs::findbugs::gui2::PreferencesFrame.createPropertiesPane() (Class),1,0
anonymous(BugAnnotationVisitor) in edu::umd::cs::findbugs::Obfuscate.obfuscate() (Class),8,0
anonymous(IErrorLogger) in edu::umd::cs::findbugs::DiscoverSourceDirectories.main() (Class),5,0
anonymous(Chooser) in edu::umd::cs::findbugs::TextUICommandLine.handleOptionWithArgument() (Class),1,0
BugCellRenderer in edu::umd::cs::findbugs::gui (Class),6,1
FindPuzzlers in edu::umd::cs::findbugs::detect (Class),11,0
BadlyOverriddenAdapter in edu::umd::cs::findbugs::detect (Class),4,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testMultidimensionalArrayIsSubtypeOfObjectArray() (Class),1,0
anonymous(ComponentAdapter) in edu::umd::cs::findbugs::gui2::PreferencesFrame.PreferencesFrame() (Class),1,0
SourceFile in edu::umd::cs::findbugs::ba (Class),11,0
BugReporterObserver in edu::umd::cs::findbugs (Class),1,0
AttributeCallback in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),1,0
MayReturnNullPropertyDatabase in edu::umd::cs::findbugs::ba::npe (Class),4,1
anonymous(HyperlinkListener) in edu::umd::cs::findbugs::gui2::MainFrameComponentFactory.summaryTab() (Class),1,0
BranchOperationException in edu::umd::cs::findbugs::gui2::BugTreeModel (Class),1,0
StoreDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
CFGPrinter in edu::umd::cs::findbugs::ba (Class),9,1
FieldInfo in edu::umd::cs::findbugs::classfile::analysis (Class),28,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
ConstantFrameModelingVisitor in edu::umd::cs::findbugs::ba::constant (Class),10,0
ValueNumber in edu::umd::cs::findbugs::ba::vna (Class),13,1
SourceDirectoryWizard in edu::umd::cs::findbugs::gui2 (Class),8,0
BuildNonNullAnnotationDatabase in edu::umd::cs::findbugs::detect (Class),7,0
MainFrameLoadSaveHelper in edu::umd::cs::findbugs::gui2 (Class),23,0
Path in edu::umd::cs::findbugs::ba (Class),16,2
SourceLineRange in edu::umd::cs::findbugs::ba::SourceInfoMap (Class),5,0
ClassLocation in edu::umd::cs::findbugs::anttask::FindBugsTask (Class),5,1
anonymous(OverriddenMethodsVisitor) in edu::umd::cs::findbugs::ba::jsr305::Analysis.getRelevantTypeQualifiers() (Class),1,0
NullnessAnnotation in edu::umd::cs::findbugs::ba (Class),3,0
anonymous(ThreadLocal) in edu::umd::cs::findbugs::ba::jsr305::TypeQualifierApplications.<Initializer>() (Class),1,0
BugAspects in edu::umd::cs::findbugs::gui2 (Class),15,4
FindNonSerializableValuePassedToWriteObject in edu::umd::cs::findbugs::detect (Class),5,0
SetBugDatabaseInfo in edu::umd::cs::findbugs::workflow (Class),3,0
NoteNonnullReturnValues in edu::umd::cs::findbugs::detect (Class),2,0
CutAction in edu::umd::cs::findbugs::gui2::MainFrameMenu (Class),2,1
QuotedStringMarker in edu::umd::cs::findbugs::StringAnnotation (Class),0,0
URLClassPath in edu::umd::cs::findbugs::ba (Class),11,3
Data in edu::umd::cs::findbugs::ba::jsr305::TypeQualifierApplications (Class),2,0
WorkListItem in edu::umd::cs::findbugs::classfile::impl::ClassPathBuilder (Class),5,3
UpdateCheckerTest in edu::umd::cs::findbugs::updates (Class),16,0
InfiniteLoop in edu::umd::cs::findbugs::detect (Class),18,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
FieldVariable in edu::umd::cs::findbugs::ba::bcp (Class),8,0
UnconditionalValueDerefDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
LongInstantParameterDatabase in edu::umd::cs::findbugs::detect::TrainLongInstantfParams (Class),3,0
