Class,Methods,Over-exposed methods
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinFetchedLazyManyToOneList() (Class),1,0
JRun4JtaPlatform in org::hibernate::service::jta::platform::internal (Class),4,1
ServiceException in org::hibernate::service::spi (Class),2,0
UniqueConstraintSourceImpl in org::hibernate::metamodel::source::annotations::entity (Class),7,0
Person in org::hibernate::test::onetoone::link (Class),9,3
JoinTest in org::hibernate::test::join (Class),4,0
DefaultListenerMocker in org::hibernate::metamodel::source::annotations::xml::mocker::PersistenceMetadataMocker (Class),5,0
WarningHandler in org::hibernate::engine::jdbc::spi::SqlExceptionHelper (Class),3,1
Medication in org::hibernate::test::legacy (Class),3,1
User in org::hibernate::test::stateless::fetching (Class),6,0
BeanCallback in org::hibernate::ejb::event (Class),2,0
TableSchemaAware in org::hibernate::metamodel::source::annotations::xml::mocker::SchemaAware (Class),6,0
G in org::hibernate::test::annotations::cascade::multicircle::jpa::identity (Class),6,3
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToEntityMapMultiProjectionWithNullAliasList() (Class),1,0
C3P0ConnectionProviderTest in org::hibernate::test::c3p0 (Class),2,0
PutFromLoadValidator in org::hibernate::cache::infinispan::access (Class),17,0
PartiallyGeneratedComponentTest in org::hibernate::test::generated (Class),2,0
AbstractScrollableResults in org::hibernate::internal (Class),37,1
JtaSynchronizationStrategy in org::hibernate::service::jta::platform::internal (Class),3,1
CriteriaLoader in org::hibernate::loader::criteria (Class),15,0
anonymous(Single) in org::hibernate::test::legacy::SQLFunctionsTest.testSetProperties() (Class),1,0
IdBagBinder in org::hibernate::cfg::annotations (Class),3,1
AuditProcessManager in org::hibernate::envers::synchronization (Class),3,0
TransactionException in org::hibernate (Class),2,0
G in org::hibernate::test::annotations::cascade::multicircle::jpa::sequence (Class),6,3
TestingJtaBootstrap in org::hibernate::testing::jta (Class),3,1
User in org::hibernate::test::manytomanyassociationclass (Class),12,3
EvictEventListener in org::hibernate::event::spi (Class),1,0
TupleRelationalState in org::hibernate::metamodel::relational::state (Class),1,0
Dependent in org::hibernate::test::annotations::derivedidentities (Class),5,0
TransactionAwareCache in org::hibernate::cache::spi (Class),0,0
RevisionInfoQueryCreator in org::hibernate::envers::revisioninfo (Class),4,0
PostgreSQL81DialectTestCase in org::hibernate::dialect (Class),2,0
AlternativeNamingStrategy in org::hibernate::test::annotations (Class),11,1
BeforeTransactionCompletionProcessQueue in org::hibernate::engine::spi::ActionQueue (Class),4,1
MethodAccessBean in org::hibernate::ejb::test::util::PersistenceUtilHelperTest (Class),3,1
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testSelectNewEntityConstructorList() (Class),2,0
InterfacesRelation in org::hibernate::envers::test::integration::interfaces::relation (Class),4,0
SubDetail in org::hibernate::test::legacy (Class),5,1
anonymous(CriteriaQueryCompiler.ImplicitParameterBinding) in org::hibernate::ejb::criteria::CriteriaQueryCompiler.compile()::anonymous(RenderingContext).registerLiteralParameterBinding() (Class),3,0
anonymous(Value.DeferredInitializer) in org::hibernate::metamodel::source::internal::MetadataImpl::MappingDefaultsImpl.<Initializer>() (Class),1,0
PersistentMapElementHolder in org::hibernate::collection::internal (Class),4,0
SchemaExportSuppliedConnectionTest in org::hibernate::test::schemaupdate (Class),3,0
VanillaSwap in org::hibernate::test::annotations::embedded (Class),9,4
AuditRelatedId in org::hibernate::envers::query::criteria (Class),3,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithAliasedJoinFetchedLazyOneToManySingleElementListHql() (Class),1,0
CustomSQLBindingTest in org::hibernate::metamodel::source::annotations::entity (Class),3,0
anonymous(Operation) in org::hibernate::ejb::criteria::expression::BinaryArithmeticOperation::Operation (Class),1,0
AnyTest in org::hibernate::test::annotations::any (Class),5,0
EntityAndEmbeddable in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testEntityAndEmbeddableAnnotations() (Class),0,0
Bid in org::hibernate::test::annotations::entity (Class),11,5
AbstractManyToManyAssociationClassTest in org::hibernate::test::manytomanyassociationclass (Class),14,3
BasicSelectExpression in org::hibernate::hql::internal::ast::tree::MapEntryNode (Class),3,0
SymbolicLink in org::hibernate::test::annotations::inheritance::mixed (Class),4,0
AbstractModifiedFlagsOneSessionTest in org::hibernate::envers::test::integration::modifiedflags (Class),2,1
EntityMappingsMocker in org::hibernate::metamodel::source::annotations::xml::mocker (Class),9,0
CollectionStatistics in org::hibernate::stat (Class),5,0
SubclassOfSubclassOfSingleTableInheritance in org::hibernate::metamodel::source::annotations::entity::InheritanceBindingTest (Class),0,0
LobSerializables in org::hibernate::envers::test::integration::data (Class),5,0
SchemaUpdateTask in org::hibernate::tool::hbm2ddl (Class),17,0
VersionTest in org::hibernate::test::version (Class),4,0
NativeSQLQueryReturn in org::hibernate::engine::query::spi::sql (Class),0,0
SessionFactoryBuilderImpl in org::hibernate::metamodel::source::internal (Class),4,0
Injection in org::hibernate::build::gradle::inject (Class),6,2
Employee in org::hibernate::test::ondelete (Class),6,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testJoinWithFetchJoinWithPropAndOwnerProjectedList() (Class),1,0
Person in org::hibernate::test::component::basic2 (Class),7,0
PropertyDefaultMappingsTest in org::hibernate::test::annotations::entity (Class),3,0
EhcacheTimestampsRegion in org::hibernate::cache::ehcache::internal::regions (Class),2,0
SequenceIdRevisionEntity in org::hibernate::envers::enhanced (Class),9,1
CollectionKey in org::hibernate::metamodel::binding (Class),4,0
PropertySet in org::hibernate::test::annotations::any (Class),7,2
AfterTransactionCompletionProcess in org::hibernate::action::spi (Class),1,0
SimpleEntityWithSimpleComponent in org::hibernate::metamodel::binding (Class),8,0
JACCPreUpdateEventListener in org::hibernate::secure::internal (Class),2,0
CascadeTest in org::hibernate::test::annotations::cascade (Class),5,0
ManyToManyAssociationClassCompositeIdTest in org::hibernate::test::manytomanyassociationclass::compositeid (Class),2,0
UserType in org::hibernate::usertype (Class),11,0
LockOptions in org::hibernate (Class),15,2
QueryKeyTest in org::hibernate::cache::spi (Class),9,0
JavaConstantConverter in org::hibernate::hql::internal::ast::QueryTranslatorImpl (Class),3,1
AuditPropertyOverrideTest in org::hibernate::envers::test::integration::superclass::auditoverride (Class),9,0
TestIsPropertyInitializedExecutable in org::hibernate::test::instrument::cases (Class),2,0
SelectLockingStrategy in org::hibernate::dialect::lock (Class),3,0
BlobTypeDescriptor in org::hibernate::type::descriptor::sql (Class),7,0
ContainerInnerClass in org::hibernate::test::legacy::Container (Class),14,4
ValidityAuditStrategyManyToManyTest in org::hibernate::envers::test::integration::strategy (Class),9,0
NotAuditedTestEntity in org::hibernate::envers::test::integration::auditReader (Class),9,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testOneEntityProjectionList() (Class),1,0
C3P0MessageLogger in org::hibernate::service::jdbc::connections::internal (Class),6,1
Group in org::hibernate::test::map (Class),7,1
EmployeeInfo in org::hibernate::test::orphan::one2one::pk::unidirectional (Class),4,0
anonymous(TableSource) in org::hibernate::metamodel::source::hbm::RootEntitySourceImpl.getPrimaryTable() (Class),4,0
TableBinder in org::hibernate::metamodel::source::annotations::global (Class),7,0
CompositeNestedGeneratedValueGenerator in org::hibernate::id (Class),5,0
Values in org::hibernate::internal::util::collections::BoundedConcurrentHashMap (Class),6,0
SetUniEntity in org::hibernate::envers::test::entities::manytomany::unidirectional (Class),12,0
PrimaryKey in org::hibernate::metamodel::relational (Class),6,0
AbstractQueryImpl in org::hibernate::internal (Class),106,7
DefaultFlushEventListener in org::hibernate::event::internal (Class),2,0
Ball in org::hibernate::test::annotations::id::sequences::entities (Class),3,0
BitronixJtaPlatform in org::hibernate::service::jta::platform::internal (Class),4,1
SubEntityElement in org::hibernate::internal::jaxb::mapping::hbm (Class),1,0
LazyInitializer in org::hibernate::proxy (Class),17,1
AuditedImplementor in org::hibernate::envers::test::integration::interfaces::hbm::propertiesAudited (Class),9,4
SynchronizationRegistryAccess in org::hibernate::service::jta::platform::internal (Class),2,0
Identity in org::hibernate::test::propertyref::component::complete (Class),5,2
ProxyBindingTest in org::hibernate::metamodel::source::annotations::entity (Class),4,0
IdentifierGeneratorHelper in org::hibernate::id (Class),9,0
UnidirCollectionWithMultipleOwnerTest in org::hibernate::test::annotations::engine::collection (Class),2,0
B in org::hibernate::metamodel::source::annotations::util::EmbeddableHierarchyTest (Class),0,0
GeneratedCollectionAliases in org::hibernate::loader (Class),11,0
CacheHolder in org::hibernate::cfg::Configuration (Class),1,0
JarVisitorFactory in org::hibernate::ejb::packaging (Class),7,0
Address in org::hibernate::envers::test::integration::multiplerelations (Class),15,3
E in org::hibernate::ejb::test::cascade::multicircle (Class),6,3
Item in org::hibernate::test::cache::infinispan::functional (Class),14,1
anonymous(IllegalCollectionDereferenceExceptionBuilder) in org::hibernate::hql::internal::ast::tree::DotNode.<Initializer>() (Class),1,0
Order in org::hibernate::test::criteria (Class),6,3
Address in org::hibernate::test::joinedsubclass (Class),1,1
DocumentInterceptor in org::hibernate::test::mixed (Class),19,1
Bid in org::hibernate::test::annotations::subselect (Class),7,1
JpaIntegrator in org::hibernate::ejb::event (Class),6,0
TablePerClassB in org::hibernate::metamodel::source::annotations::entity::TableNameTest (Class),0,0
anonymous(Thread) in org::hibernate::test::cache::infinispan::query::QueryRegionImplTestCase.putDoesNotBlockGetTest() (Class),1,0
Person in org::hibernate::test::propertyref::basic (Class),14,6
Television in org::hibernate::ejb::test::callbacks (Class),9,1
House in org::hibernate::test::annotations::uniqueconstraint (Class),5,1
InterfaceProxyTest in org::hibernate::test::interfaceproxy (Class),3,0
AbstractAnsiTrimEmulationFunction in org::hibernate::dialect::function (Class),11,7
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::BasicTransactionalTestCase.testCollectionCache() (Class),1,0
Chair in org::hibernate::test::annotations::access::jpa (Class),3,2
QueryResultsRegionImpl in org::hibernate::cache::infinispan::query (Class),6,0
DomesticAnimal in org::hibernate::test::hql (Class),2,0
ForeignGeneratorViaMapsIdTest in org::hibernate::test::annotations::derivedidentities::e5::c (Class),2,0
anonymous(AccessCallback) in org::hibernate::id::SequenceHiLoGenerator.generate() (Class),1,0
anonymous(AfterTransactionCompletionProcess) in org::hibernate::envers::synchronization::AuditProcessManager.get() (Class),1,0
Sky in org::hibernate::test::annotations (Class),1,1
StringMapEntity in org::hibernate::envers::test::entities::collection (Class),8,0
CallbackAndDirtyTest in org::hibernate::ejb::test::callbacks (Class),2,0
CustomerInventory in org::hibernate::test::annotations::derivedidentities::e1::b::specjmapid (Class),11,2
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToEntityMapNoProjectionList() (Class),1,0
PartialComponentPropertyRefTest in org::hibernate::test::propertyref::component::partial (Class),3,0
DoubleListJoinColumnBidirectionalRefEdEntity2 in org::hibernate::envers::test::entities::onetomany::detached (Class),12,0
SecureDocumentImpl in org::hibernate::test::interfaceproxy (Class),5,1
anonymous(Value.DeferredInitializer) in org::hibernate::metamodel::source::hbm::HibernateMappingProcessor.<Initializer>() (Class),1,0
anonymous(PackageFilter) in org::hibernate::ejb::test::packaging::JarVisitorTest.getFilters() (Class),1,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMultiEntityProjectionList() (Class),1,0
C in org::hibernate::ejb::test::cascade::multicircle (Class),6,3
Feline in org::hibernate::ejb::test::metadata (Class),2,0
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::DecimalTypeDescriptor.getExtractor() (Class),1,0
Customer5 in org::hibernate::test::annotations::fetchprofile (Class),8,0
anonymous(ProviderUtil) in org::hibernate::ejb::HibernatePersistence.<Initializer>() (Class),3,0
Nullability in org::hibernate::engine::internal (Class),5,0
ChildPk in org::hibernate::test::annotations::cid (Class),3,1
Several in org::hibernate::test::legacy (Class),9,1
Clothing in org::hibernate::test::annotations::inheritance::joined (Class),6,1
Company in org::hibernate::test::annotations::manytoonewithformula (Class),5,3
FindTest in org::hibernate::ejb::test::ops (Class),2,0
Human in org::hibernate::test::hql (Class),25,2
CollectionStats in org::hibernate::cache::ehcache::management::impl (Class),17,7
NonIlikeSupportingDialect in org::hibernate::test::criterion::CriterionTest (Class),3,0
EmbeddedComponentType in org::hibernate::type (Class),4,0
Options in org::hibernate::bytecode::buildtime::spi::Instrumenter (Class),1,0
FirTree in org::hibernate::test::annotations::id::entities (Class),1,0
Deal in org::hibernate::test::annotations::manytoone (Class),1,1
anonymous(VersionValue) in org::hibernate::engine::spi::VersionValue.<Initializer>() (Class),3,0
Child in org::hibernate::test::reattachment (Class),6,0
PersistentClassVisitor in org::hibernate::mapping (Class),5,0
MappedSuperclassWithAttributesTest in org::hibernate::ejb::test::metagen::mappedsuperclass::attribute (Class),1,0
H in org::hibernate::test::cascade (Class),10,4
CountEntityWithCompositeIdTest in org::hibernate::ejb::test (Class),2,0
PostLoadEvent in org::hibernate::event::spi (Class),7,0
MappedSuperclassWithEntityWithIdClassTest in org::hibernate::ejb::test::metagen::mappedsuperclass::idclass (Class),1,0
