Class,Methods,Over-exposed methods
ClusterMessageBase in org::apache::catalina::ha (Class),8,0
AsyncCometCloseValve in org::apache::catalina::comet::TestCometProcessor (Class),2,0
DefaultServlet in org::apache::catalina::servlets (Class),37,1
Constants in org::apache::catalina::tribes (Class),1,0
GetDateBenchmarkTest_LocalStruct in org::apache::catalina::valves::Benchmarks (Class),5,1
ServletContext in javax::servlet (Class),52,0
JAASRealm in org::apache::catalina::realm (Class),21,1
ParameterParser in org::apache::tomcat::util::http::fileupload (Class),13,0
SimpleTag in javax::servlet::jsp::tagext (Class),5,1
FileItemFactory in org::apache::tomcat::util::http::fileupload (Class),1,0
AjpProcessor in org::apache::coyote::ajp (Class),10,0
FileUrlJar in org::apache::tomcat::util::scan (Class),9,0
JspMethodNotFoundException in org::apache::jasper::el (Class),2,0
ClusterManagerBase in org::apache::catalina::ha::session (Class),16,4
anonymous(PrivilegedAction) in org::apache::jasper::runtime::JspWriterImpl.getLocalizeMessage() (Class),1,0
ContextLocalEjb in org::apache::catalina::deploy (Class),10,3
AccessLogElement in org::apache::catalina::valves::AccessLogValve (Class),1,0
AjpNioProcessor in org::apache::coyote::ajp (Class),10,0
CacheKey in javax::el::ExpressionFactory (Class),3,0
ByteOutputChannel in org::apache::tomcat::util::buf::ByteChunk (Class),1,0
Constants in org::apache::catalina::security (Class),1,0
JarScannerFactory in org::apache::jasper::compiler (Class),2,0
ServletResponse in javax::servlet (Class),15,3
TestBug49158 in org::apache::tomcat::util::http (Class),3,0
TesterPrincipal in org::apache::catalina::ha::session (Class),3,1
MemoryRoleCreationFactory in org::apache::catalina::users (Class),3,0
TestMediaType in org::apache::tomcat::util::http::parser (Class),15,0
anonymous(Thread) in org::apache::catalina::tribes::group::TestGroupChannelMemberArrival.testMemberArrival() (Class),1,0
TestListener in org::apache::catalina::startup (Class),2,0
Poller in org::apache::tomcat::util::net::AprEndpoint (Class),10,3
Service in org::apache::catalina (Class),16,5
BIOCallback in org::apache::tomcat::jni (Class),4,0
TcpSender in org::apache::catalina::ha::backend (Class),5,1
AstChoice in org::apache::el::parser (Class),3,0
JSSEKeyManager in org::apache::tomcat::util::net::jsse (Class),9,0
anonymous(ServletOutputStream) in org::apache::jasper::tagplugins::jstl::Util::ImportResponseWrapper.<Initializer>() (Class),1,0
NioReceiver in org::apache::catalina::tribes::transport::nio (Class),17,5
TemplateText in org::apache::jasper::compiler::Node (Class),9,2
anonymous(PrivilegedExceptionAction) in org::apache::jasper::runtime::PageContextImpl.forward() (Class),1,0
ApplicationJspConfigDescriptor in org::apache::catalina::core (Class),4,1
Constants in org::apache::coyote::ajp (Class),5,0
CompilationUnit in org::apache::jasper::compiler::JDTCompiler.generateClass() (Class),6,0
ELContextWrapper in org::apache::jasper::el (Class),10,0
EvaluationContext in org::apache::el::lang (Class),11,0
SimpleTableDemo in org::apache::catalina::tribes::demos::MapDemo (Class),7,0
ByteEntry in org::apache::tomcat::util::buf::StringCache (Class),5,1
JMXAccessorInvokeTask in org::apache::catalina::ant::jmx (Class),9,0
CollectedInfo in org::apache::catalina::ha::backend (Class),4,1
JspMethodExpression in org::apache::jasper::el (Class),10,0
HexUtils in org::apache::tomcat::util::buf (Class),5,0
MethodExpressionLiteral in org::apache::el (Class),10,0
StandardSession in org::apache::catalina::session (Class),66,9
SendfileData in org::apache::tomcat::util::net::NioEndpoint (Class),1,0
ContextVersion in org::apache::tomcat::util::http::mapper::Mapper (Class),2,1
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.setAttribute() (Class),1,0
JspSourceDependent in org::apache::jasper::runtime (Class),1,0
Listener in org::apache::catalina::tribes::test::channel::TestRemoteProcessException (Class),5,1
TesterParametersPerformance in org::apache::tomcat::util::http (Class),7,0
Struct in org::apache::catalina::valves::Benchmarks::GetDateBenchmarkTest_LocalStruct (Class),2,0
FilterConfig in javax::servlet (Class),4,0
StandardManager in org::apache::catalina::session (Class),13,3
AstOr in org::apache::el::parser (Class),2,0
TestWebappClassLoaderThreadLocalMemoryLeak in org::apache::catalina::loader (Class),3,0
Bug49922ForwardServlet in org::apache::catalina::core::TestStandardContext (Class),2,0
DateAndTimeElement in org::apache::catalina::valves::AccessLogValve (Class),5,1
ShowSource in examples (Class),3,0
ErrorHandler in org::apache::catalina::tribes (Class),2,0
SSIServletRequestUtil in org::apache::catalina::ssi (Class),1,0
ActionHook in org::apache::coyote (Class),1,0
MapEntry in org::apache::catalina::tribes::group::interceptors::TwoPhaseCommitInterceptor (Class),2,0
ReplicationStream in org::apache::catalina::tribes::io (Class),8,0
WebappLoader in org::apache::catalina::loader (Class),41,5
SchemaResolver in org::apache::catalina::util (Class),4,0
Root in org::apache::jasper::compiler::Node (Class),16,1
MessageDestinationRef in org::apache::catalina::deploy (Class),9,2
SemaphoreValve in org::apache::catalina::valves (Class),16,0
When in org::apache::jasper::tagplugins::jstl::core (Class),1,0
TestWebXml in org::apache::catalina::deploy (Class),6,0
Hello in mypackage (Class),2,0
TestThreadDevUrandom in org::apache::catalina::session::Benchmarks (Class),3,0
AttributeParser in org::apache::jasper::compiler (Class),9,0
StackMapTableEntry in org::apache::tomcat::util::bcel::classfile (Class),6,1
Response in org::apache::coyote (Class),45,5
Constants in org::apache::catalina::core (Class),1,0
TesterFunctions in org::apache::el (Class),1,0
Validator in org::apache::tomcat::jdbc::pool (Class),1,0
SecurityClassLoad in org::apache::jasper::security (Class),2,0
ConstantFieldref in org::apache::tomcat::util::bcel::classfile (Class),2,0
Task in org::apache::catalina::loader::TestWebappClassLoaderExecutorMemoryLeak::ExecutorServlet (Class),2,0
SocketNioValidateSend in org::apache::catalina::tribes::test::transport (Class),1,0
DOMWriter in org::apache::catalina::util (Class),12,1
StaticMember in org::apache::catalina::tribes::membership (Class),6,0
Conversions in org::apache::catalina::util (Class),2,0
TestClassLoaderLogManager in org::apache::juli (Class),1,0
MockHttpServletRequest in org::apache::catalina::filters::TestRemoteIpFilter (Class),5,1
Out in org::apache::jasper::tagplugins::jstl::core (Class),1,0
MimePart in javax::mail::internet (Class),0,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::authenticator::SpnegoAuthenticator.authenticate() (Class),1,0
InstanceManager in org::apache::tomcat (Class),4,0
InstanceSupport in org::apache::catalina::util (Class),13,0
HeartbeatListener in org::apache::catalina::ha::backend (Class),15,5
MockRequest in org::apache::catalina::valves::TestRemoteIpValve (Class),2,1
Annotations in org::apache::tomcat::util::bcel::classfile (Class),6,1
LifecycleListener in org::apache::catalina (Class),1,0
Mmap in org::apache::tomcat::jni (Class),5,0
UniqueId in org::apache::catalina::tribes (Class),8,0
MessageBytesFactory in org::apache::tomcat::util::buf::MessageBytes (Class),2,2
FilterBase in org::apache::catalina::filters (Class),5,2
ManifestResource in org::apache::catalina::util (Class),13,6
OutputBuffer in org::apache::catalina::connector (Class),31,11
AuthenticatorBase in org::apache::catalina::authenticator (Class),33,4
SecureNioChannel in org::apache::tomcat::util::net (Class),25,2
MessageDispatchInterceptor in org::apache::catalina::tribes::group::interceptors (Class),21,4
AstAttribute in org::apache::tomcat::util::http::parser (Class),3,0
TestWebdavServlet in org::apache::catalina::servlets (Class),3,0
SystemLogHandler in org::apache::jasper::compiler::AntCompiler (Class),32,3
TesterBeanAAA in org::apache::el (Class),1,1
HostRuleSet in org::apache::catalina::startup (Class),4,0
FastHttpDateFormat in org::apache::tomcat::util::http (Class),7,0
TestCustomSsl in org::apache::tomcat::util::net (Class),4,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testSkipBecauseCacheControlMaxAgeIsDefined() (Class),2,0
SpecialAttributeAdapter in org::apache::catalina::connector::Request (Class),2,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testUseMajorTypeExpiresConfiguration() (Class),2,0
TestFastRemovalDequeue in org::apache::jasper::util (Class),8,0
anonymous(Runnable) in org::apache::tomcat::jdbc::test::TestConcurrency.testBrutal() (Class),1,0
ContextFilterMaps in org::apache::catalina::core::StandardContext (Class),6,1
PreScanVisitor in org::apache::jasper::compiler::SmapUtil (Class),4,0
StandardHostValve in org::apache::catalina::core (Class),9,1
Sender in org::apache::catalina::ha::backend (Class),2,0
XMLChar in org::apache::jasper::xmlparser (Class),22,0
StreamInbound in org::apache::catalina::websocket (Class),16,0
ValuesBean in jsp2::examples (Class),6,0
Streams in org::apache::tomcat::util::http::fileupload::util (Class),7,0
Param in org::apache::jasper::tagplugins::jstl::core (Class),1,0
FilterChain in javax::servlet (Class),1,0
CompressionFilterTestServlet in compressionFilters (Class),2,0
HTMLManagerServlet in org::apache::catalina::manager (Class),25,0
SimpleCharStream in org::apache::el::parser (Class),37,8
JasperException in org::apache::jasper (Class),4,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.removeAttribute() (Class),1,0
JdkLoggerFormatter in org::apache::juli (Class),2,0
IncludeDirective in org::apache::jasper::compiler::Node (Class),3,0
ExpressionFactory in javax::el (Class),12,0
anonymous(SpecialAttributeAdapter) in org::apache::catalina::connector::Request.<Initializer>() (Class),2,0
Constants in org::apache::catalina::connector (Class),1,0
Duration in org::apache::catalina::filters::ExpiresFilter (Class),4,2
anonymous(NonBlockingCoordinator) in org::apache::catalina::tribes::demos::CoordinationDemo::Status.createChannel() (Class),1,0
SimpleElementValue in org::apache::tomcat::util::bcel::classfile (Class),5,1
SSLValve in org::apache::catalina::valves (Class),4,0
FlushableGZIPOutputStream in org::apache::coyote::http11::filters (Class),11,0
WsInputStream in org::apache::catalina::websocket (Class),6,0
TestWebappClassLoaderExecutorMemoryLeak in org::apache::catalina::loader (Class),1,0
ThreadNameElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
AbstractObjectCreationFactory in org::apache::tomcat::util::digester (Class),4,0
VariableMapper in javax::el (Class),3,0
FragKey in org::apache::catalina::tribes::group::interceptors::FragmentationInterceptor (Class),5,0
WarFilter in org::apache::catalina::ha::deploy::WarWatcher (Class),2,1
AstValue in org::apache::tomcat::util::http::parser (Class),4,0
JarResource in org::apache::jasper::compiler (Class),3,0
AbstractHttp11Protocol in org::apache::coyote::http11 (Class),34,1
anonymous(LinkedHashMap) in org::apache::catalina::loader::WebappClassLoader.<Initializer>() (Class),2,0
ClusterSingleSignOn in org::apache::catalina::ha::authenticator (Class),18,1
InstanceEvent in org::apache::catalina (Class),16,0
JspApplicationContext in javax::servlet::jsp (Class),3,0
McastServiceImpl in org::apache::catalina::tribes::membership (Class),20,3
Tracker in org::apache::tomcat::util::http::fileupload::FileCleaningTracker (Class),2,0
ServletWriter in org::apache::jasper::compiler (Class),15,1
TestExpiresFilter in org::apache::catalina::filters (Class),17,0
CompletedStuckThread in org::apache::catalina::valves::StuckThreadDetectionValve (Class),3,2
Connector in org::apache::catalina::connector (Class),65,16
ServerCookie in org::apache::tomcat::util::http (Class),18,2
PersistentManagerBase in org::apache::catalina::session (Class),31,4
CustomTagCounter in org::apache::jasper::compiler::ScriptingVariabler (Class),2,0
ClusterSessionListener in org::apache::catalina::ha::session (Class),5,0
anonymous(Runnable) in async::Async2.service() (Class),1,0
NonEncodingResponse in org::apache::catalina::filters::TestCsrfPreventionFilter (Class),5,0
HeaderElement in org::apache::catalina::valves::AccessLogValve (Class),2,0
DeclarationVisitor in org::apache::jasper::compiler::Generator.generateDeclarations() (Class),5,0
AstEqual in org::apache::el::parser (Class),2,0
JMXAccessorGetTask in org::apache::catalina::ant::jmx (Class),6,0
Bug48701TEI in org::apache::jasper::compiler::TestGenerator (Class),1,0
VariableResolverImpl in org::apache::jasper::el (Class),2,0
Constants in org::apache::tomcat::util::bcel (Class),1,0
ELParseException in javax::servlet::jsp::el (Class),3,0
LoadTest in org::apache::catalina::tribes::demos (Class),14,4
LessThanNode in org::apache::catalina::ssi::ExpressionParseTree (Class),4,0
TimeoutServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
FunctionMapper in javax::servlet::jsp::el (Class),1,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
StandardEngine in org::apache::catalina::core (Class),20,1
StackMapEntry in org::apache::tomcat::util::bcel::classfile (Class),6,1
anonymous(PrivilegedAction) in org::apache::catalina::startup::ClassLoaderFactory.createClassLoader() (Class),1,0
TestMaxConnections in org::apache::catalina::connector (Class),3,0
JspBody in org::apache::jasper::compiler::Node (Class),4,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testExcludedResponseStatusCode() (Class),2,0
ProcErrorCallback in org::apache::tomcat::jni (Class),1,0
RequestGroupInfo in org::apache::coyote (Class),17,0
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::GetDateBenchmarkTest_LocalStruct.<Initializer>() (Class),1,0
SocketWithOptionsProcessor in org::apache::tomcat::util::net::AprEndpoint (Class),3,0
FileUtils in org::apache::tomcat::util::http::fileupload (Class),7,0
JMXAccessorQueryTask in org::apache::catalina::ant::jmx (Class),7,1
PooledConnection in org::apache::tomcat::jdbc::pool (Class),37,20
ClassParser in org::apache::tomcat::util::bcel::classfile (Class),11,0
ValidAttribute in org::apache::jasper::compiler::JspUtil (Class),2,0
TesterToAbsoluteRequest in org::apache::catalina::connector::TestResponsePerformance (Class),5,0
InstanceManagerFactory in org::apache::jasper::runtime (Class),2,0
anonymous(PrivilegedAction) in org::apache::catalina::core::DefaultInstanceManager.populateAnnotationsCache() (Class),1,0
BCELComparator in org::apache::tomcat::util::bcel::util (Class),2,0
ApplicationHttpResponse in org::apache::catalina::core (Class),24,0
InnerClass in org::apache::tomcat::util::bcel::classfile (Class),7,1
TrailerClient in org::apache::coyote::http11::filters::TestChunkedInputFilter (Class),2,0
XercesParser in org::apache::tomcat::util::digester (Class),5,0
JKStatusUpdateTask in org::apache::catalina::ant (Class),31,1
TagHandlerInfo in org::apache::jasper::compiler::Generator (Class),4,0
RelativeOrderingRule in org::apache::catalina::startup (Class),3,0
ItemInputStream in org::apache::tomcat::util::http::fileupload::MultipartStream (Class),12,0
JasperListener in org::apache::catalina::core (Class),2,0
JAASCallbackHandler in org::apache::catalina::realm (Class),4,0
TestRequestUtil in org::apache::tomcat::util::http (Class),1,0
NioReplicationTask in org::apache::catalina::tribes::transport::nio (Class),11,1
PrivilegedGetTccl in org::apache::jasper::compiler::ELFunctionMapper (Class),2,0
Stockticker in async (Class),7,3
JarScannerCallback in org::apache::tomcat (Class),2,0
DefaultServerSocketFactory in org::apache::tomcat::util::net (Class),6,0
ELContextImpl in org::apache::jasper::el (Class),9,1
TileSimpleTag in jsp2::examples::simpletag (Class),3,0
FileUploadIOException in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),3,0
PooledMultiSender in org::apache::catalina::tribes::transport::bio (Class),3,0
RemoteIpValve in org::apache::catalina::valves (Class),29,1
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::GetDateBenchmarkTest_LocalMutableLong.<Initializer>() (Class),1,0
Arg in org::apache::catalina::ant::jmx (Class),5,2
DirContextURLConnection in org::apache::naming::resources (Class),14,1
Socket in org::apache::tomcat::jni (Class),38,0
AbortedPOSTClient in org::apache::catalina::core::TestSwallowAbortedUploads (Class),5,0
MalformedStreamException in org::apache::tomcat::util::http::fileupload::MultipartStream (Class),3,0
ApplicationFilterConfig in org::apache::catalina::core (Class),17,3
TransactionFactory in org::apache::naming::factory (Class),1,0
AbstractUser in org::apache::catalina::users (Class),19,1
UniqueAttributesImpl in org::apache::jasper::util (Class),10,0
TestDefaultInstanceManager in org::apache::catalina::core (Class),2,0
UserDatabase in org::apache::catalina::startup (Class),4,1
Constants in org::apache::catalina::ha::session (Class),1,0
Context in org::apache::catalina (Class),164,54
AccessLog in org::apache::catalina (Class),4,0
anonymous(PrivilegedExceptionAction) in org::apache::jasper::runtime::PageContextImpl.handlePageException() (Class),1,0
TldRuleSet in org::apache::catalina::startup (Class),4,1
Bug49922Servlet in org::apache::catalina::core::TestStandardContext (Class),2,0
Bug46243Client in org::apache::catalina::core::TestStandardContext (Class),2,0
JMXAccessorTask in org::apache::catalina::ant::jmx (Class),43,15
FragmentJarScannerCallback in org::apache::catalina::startup::ContextConfig (Class),5,1
JspException in javax::servlet::jsp (Class),6,0
TestNamingContext in org::apache::naming::resources (Class),9,0
TagFileLoaderVisitor in org::apache::jasper::compiler::TagFileProcessor (Class),2,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.setAttribute() (Class),1,0
GetProperty in org::apache::jasper::compiler::Node (Class),3,0
ClassNameMBean in org::apache::catalina::mbeans (Class),2,0
ApplicationParameter in org::apache::catalina::deploy (Class),10,0
EjbFactory in org::apache::naming::factory (Class),1,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::JspApplicationContextImpl.createELContext() (Class),1,0
InvokeAction in org::apache::jasper::compiler::Node (Class),3,0
Entry in cal (Class),5,0
PlugIn in org::apache::jasper::compiler::Node (Class),7,0
AbstractCreateStatementInterceptor in org::apache::tomcat::jdbc::pool::interceptor (Class),9,1
GetLocalePrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
ApplicationFilterFactory in org::apache::catalina::core (Class),8,1
TestParser in org::apache::jasper::compiler (Class),14,0
CoyoteAdapter in org::apache::catalina::connector (Class),16,0
CompareNode in org::apache::catalina::ssi::ExpressionParseTree (Class),1,0
JvmRouteSessionIDBinderListener in org::apache::catalina::ha::session (Class),8,0
